ReportDate,Region,Commodity,ProjEstFlag,ratio
April 2021,EU-27+UK,Coarse Grain,Proj.,0.08832754564803404
April 2021,Japan,Coarse Grain,Proj.,0.09684813753581661
April 2021,Mexico,Coarse Grain,Proj.,0.06997430322198063
April 2021,N. Afr & Mideast,Coarse Grain,Proj.,0.10556003223207093
April 2021,Saudi Arabia,Coarse Grain,Proj.,0.12846946867565426
April 2021,Southeast Asia,Coarse Grain,Proj.,0.0830670926517572
April 2021,South Korea,Coarse Grain,Proj.,0.18782161234991424
April 2021,China,Coarse Grain,Proj.,0.6291872904358934
April 2021,World,Corn,Proj.,0.21128437976850648
April 2021,World Less China,Corn,Proj.,0.0831444477110856
April 2021,United States,Corn,Proj.,0.09150013322675193
April 2021,Total Foreign,Corn,Proj.,0.257718328771368
April 2021,Major Exporters,Corn,Proj.,0.058000917010545626
April 2021,Argentina,Corn,Proj.,0.04371134020618557
April 2021,Brazil,Corn,Proj.,0.05689497716894978
April 2021,Russia,Corn,Proj.,0.05285714285714286
April 2021,South Africa,Corn,Proj.,0.16625
April 2021,Ukraine,Corn,Proj.,0.02956810631229236
April 2021,Major Importers,Corn,Proj.,0.09157376901205036
April 2021,Egypt,Corn,Proj.,0.0898876404494382
April 2021,EU-27+UK,Corn,Proj.,0.09081761006289307
April 2021,Japan,Corn,Proj.,0.0891025641025641
April 2021,Mexico,Corn,Proj.,0.06860335195530726
April 2021,Southeast Asia,Corn,Proj.,0.08519811127078629
April 2021,South Korea,Corn,Proj.,0.1912280701754386
April 2021,Canada,Corn,Proj.,0.12784810126582277
April 2021,China,Corn,Proj.,0.6787765552556917
April 2021,World,"Oilseed, Soybean",Proj.,0.1607334492839433
April 2021,World Less China,"Oilseed, Soybean",Proj.,0.1298454165296246
April 2021,United States,"Oilseed, Soybean",Proj.,0.026100224863475747
April 2021,Total Foreign,"Oilseed, Soybean",Proj.,0.2010386113381738
April 2021,Major Exporters,"Oilseed, Soybean",Proj.,0.23121101099118724
April 2021,Argentina,"Oilseed, Soybean",Proj.,0.4463794683776352
April 2021,Brazil,"Oilseed, Soybean",Proj.,0.16166912850812407
April 2021,Paraguay,"Oilseed, Soybean",Proj.,0.046464646464646465
April 2021,Major Importers,"Oilseed, Soybean",Proj.,0.2180671175858481
April 2021,China,"Oilseed, Soybean",Proj.,0.27526132404181186
April 2021,EU-27+UK,"Oilseed, Soybean",Proj.,0.04029692470837752
April 2021,Southeast Asia,"Oilseed, Soybean",Proj.,0.08814887365328111
April 2021,Mexico,"Oilseed, Soybean",Proj.,0.016
April 2021,World,Soybean Meal,Proj.,0.033516552944149604
April 2021,World Less China,Soybean Meal,Proj.,0.04412192789121303
April 2021,United States,Soybean Meal,Proj.,0.006738260686460307
April 2021,Total Foreign,Soybean Meal,Proj.,0.038242836436615
April 2021,Major Exporters,Soybean Meal,Proj.,0.07007727151612043
April 2021,Argentina,Soybean Meal,Proj.,0.05487012987012987
April 2021,Brazil,Soybean Meal,Proj.,0.08705234159779615
April 2021,India,Soybean Meal,Proj.,0.051507537688442205
April 2021,Major Importers,Soybean Meal,Proj.,0.022532529355760077
April 2021,EU-27+UK,Soybean Meal,Proj.,0.004137492043284532
April 2021,Mexico,Soybean Meal,Proj.,0.01775147928994083
April 2021,Southeast Asia,Soybean Meal,Proj.,0.04685281590156176
April 2021,World,Soybean Oil,Proj.,0.062155457552370445
April 2021,World Less China,Soybean Oil,Proj.,0.07137573964497042
April 2021,United States,Soybean Oil,Proj.,0.06615776081424937
April 2021,Total Foreign,Soybean Oil,Proj.,0.061378969886457135
April 2021,Major Exporters,Soybean Oil,Proj.,0.0680018630647415
April 2021,Argentina,Soybean Oil,Proj.,0.053416149068322975
April 2021,Brazil,Soybean Oil,Proj.,0.04039301310043668
April 2021,EU-27+UK,Soybean Oil,Proj.,0.18207282913165265
April 2021,Major Importers,Soybean Oil,Proj.,0.04695837780149413
April 2021,China,Soybean Oil,Proj.,0.03517316017316018
April 2021,India,Soybean Oil,Proj.,0.03642987249544627
April 2021,North Africa,Soybean Oil,Proj.,0.11619718309859156
May 2021,Argentina,Coarse Grain,Proj.,0.06328694499668655
May 2021,Australia,Coarse Grain,Proj.,0.185
May 2021,Brazil,Coarse Grain,Proj.,0.07767472673070554
May 2021,Canada,Coarse Grain,Proj.,0.12454764776839566
May 2021,China,Coarse Grain,Proj.,0.6177384280832556
May 2021,European Union,Coarse Grain,Proj.,0.08128511235955056
May 2021,Japan,Coarse Grain,Proj.,0.09034792368125702
May 2021,Major Exporters,Coarse Grain,Proj.,0.0821925978944857
May 2021,Major Importers,Coarse Grain,Proj.,0.08521677507529549
May 2021,Mexico,Coarse Grain,Proj.,0.06975830222047553
May 2021,N. Afr & Mideast,Coarse Grain,Proj.,0.08913649025069638
May 2021,Russia,Coarse Grain,Proj.,0.04679334916864609
May 2021,Saudi Arabia,Coarse Grain,Proj.,0.13834329632792486
May 2021,South Korea,Coarse Grain,Proj.,0.17993366500829186
May 2021,Southeast Asia,Coarse Grain,Proj.,0.06731141199226305
May 2021,Total Foreign,Coarse Grain,Proj.,0.20846927374301677
May 2021,Ukraine,Coarse Grain,Proj.,0.04196391103650861
May 2021,United States,Coarse Grain,Proj.,0.10443731214020072
May 2021,World,Coarse Grain,Proj.,0.18493095419231392
May 2021,World Less China,Coarse Grain,Proj.,0.08634427319945087
May 2021,Argentina,Corn,Proj.,0.05207920792079208
May 2021,Brazil,Corn,Proj.,0.07698275862068965
May 2021,Canada,Corn,Proj.,0.15612903225806452
May 2021,China,Corn,Proj.,0.6739677572954221
May 2021,Egypt,Corn,Proj.,0.08397397989355411
May 2021,European Union,Corn,Proj.,0.09063260340632603
May 2021,Japan,Corn,Proj.,0.08401253918495298
May 2021,Major Exporters,Corn,Proj.,0.07014861995753716
May 2021,Major Importers,Corn,Proj.,0.08551267916207277
May 2021,Mexico,Corn,Proj.,0.06532438478747205
May 2021,Russia,Corn,Proj.,0.04539473684210526
May 2021,South Africa,Corn,Proj.,0.19151515151515153
May 2021,South Korea,Corn,Proj.,0.18220338983050846
May 2021,Southeast Asia,Corn,Proj.,0.06857707509881424
May 2021,Total Foreign,Corn,Proj.,0.2531315084054967
May 2021,Ukraine,Corn,Proj.,0.029758713136729228
May 2021,United States,Corn,Proj.,0.10206639114784695
May 2021,World,Corn,Proj.,0.21203438395415475
May 2021,World Less China,Corn,Proj.,0.08681179865932709
May 2021,Argentina,Soybean Meal,Proj.,0.05647636586863107
May 2021,Brazil,Soybean Meal,Proj.,0.09051490514905149
May 2021,China,Soybean Meal,Proj.,0.0
May 2021,European Union,Soybean Meal,Proj.,0.02279686968356584
May 2021,India,Soybean Meal,Proj.,0.042821158690176324
May 2021,Major Exporters,Soybean Meal,Proj.,0.07117024024799792
May 2021,Major Importers,Soybean Meal,Proj.,0.03211083944580277
May 2021,Mexico,Soybean Meal,Proj.,0.012838801711840228
May 2021,Southeast Asia,Soybean Meal,Proj.,0.04922644163150493
May 2021,Total Foreign,Soybean Meal,Proj.,0.039871429087363214
May 2021,United States,Soybean Meal,Proj.,0.008543446551364867
May 2021,World,Soybean Meal,Proj.,0.03521300172371337
May 2021,World Less China,Soybean Meal,Proj.,0.04657601172542952
May 2021,Argentina,Soybean Oil,Proj.,0.06420927467300833
May 2021,Brazil,Soybean Oil,Proj.,0.03571428571428571
May 2021,China,Soybean Oil,Proj.,0.038280020975353955
May 2021,European Union,Soybean Oil,Proj.,0.08146067415730338
May 2021,India,Soybean Oil,Proj.,0.038391224862888484
May 2021,Major Exporters,Soybean Oil,Proj.,0.05342465753424658
May 2021,Major Importers,Soybean Oil,Proj.,0.0462608695652174
May 2021,North Africa,Soybean Oil,Proj.,0.08996539792387545
May 2021,Total Foreign,Soybean Oil,Proj.,0.05439129739241721
May 2021,United States,Soybean Oil,Proj.,0.05665024630541872
May 2021,World,Soybean Oil,Proj.,0.054759673316374345
May 2021,World Less China,Soybean Oil,Proj.,0.060409924487594385
May 2021,Argentina,"Oilseed, Soybean",Proj.,0.42437722419928825
May 2021,Brazil,"Oilseed, Soybean",Proj.,0.16281827694454135
May 2021,China,"Oilseed, Soybean",Proj.,0.2838063439065109
May 2021,European Union,"Oilseed, Soybean",Proj.,0.04873949579831932
May 2021,Major Exporters,"Oilseed, Soybean",Proj.,0.22382586620281136
May 2021,Major Importers,"Oilseed, Soybean",Proj.,0.22837435929886732
May 2021,Mexico,"Oilseed, Soybean",Proj.,0.023255813953488372
May 2021,Paraguay,"Oilseed, Soybean",Proj.,0.039810426540284355
May 2021,Southeast Asia,"Oilseed, Soybean",Proj.,0.08381502890173412
May 2021,Total Foreign,"Oilseed, Soybean",Proj.,0.201407475772958
May 2021,United States,"Oilseed, Soybean",Proj.,0.031676089125374125
May 2021,World,"Oilseed, Soybean",Proj.,0.1645354717526369
May 2021,World Less China,"Oilseed, Soybean",Proj.,0.1316032082603485
May 2021,Argentina,Wheat,Proj.,0.15338345864661654
May 2021,Australia,Wheat,Proj.,0.17142857142857143
May 2021,Bangladesh,Wheat,Proj.,0.24936708860759493
May 2021,Brazil,Wheat,Proj.,0.0706766917293233
May 2021,Canada,Wheat,Proj.,0.11712538226299693
May 2021,China,Wheat,Proj.,0.9559060402684564
May 2021,European Union,Wheat,Proj.,0.0693189964157706
May 2021,India,Wheat,Proj.,0.26147388059701493
May 2021,Japan,Wheat,Proj.,0.17313432835820894
May 2021,Kazakhstan,Wheat,Proj.,0.11736111111111111
May 2021,Major Exporters,Wheat,Proj.,0.11454846977235038
May 2021,Major Importers,Wheat,Proj.,0.5487663667943351
May 2021,N. Africa,Wheat,Proj.,0.2835667215815486
May 2021,Nigeria,Wheat,Proj.,0.07809523809523809
May 2021,Russia,Wheat,Proj.,0.18278787878787878
May 2021,Sel. Mideast,Wheat,Proj.,0.3125154894671623
May 2021,Southeast Asia,Wheat,Proj.,0.21220260936300847
May 2021,Total Foreign,Wheat,Proj.,0.29323726835743885
May 2021,Ukraine,Wheat,Proj.,0.05344827586206897
May 2021,United Kingdom,Wheat,Proj.,0.09422492401215807
May 2021,United States,Wheat,Proj.,0.3692334678126644
May 2021,World,Wheat,Proj.,0.29760871758652
May 2021,World Less China,Wheat,Proj.,0.1811305070656692
June 2021,Argentina,Coarse Grain,Proj.,0.06328694499668655
June 2021,Australia,Coarse Grain,Proj.,0.17210884353741496
June 2021,Brazil,Coarse Grain,Proj.,0.07767472673070554
June 2021,Canada,Coarse Grain,Proj.,0.11550060313630882
June 2021,China,Coarse Grain,Proj.,0.6175923053056159
June 2021,European Union,Coarse Grain,Proj.,0.08233166063718053
June 2021,Japan,Coarse Grain,Proj.,0.09034792368125702
June 2021,Major Exporters,Coarse Grain,Proj.,0.08226718238619457
June 2021,Major Importers,Coarse Grain,Proj.,0.08536770664505673
June 2021,Mexico,Coarse Grain,Proj.,0.06916879544114757
June 2021,N. Afr & Mideast,Coarse Grain,Proj.,0.08799892847575677
June 2021,Russia,Coarse Grain,Proj.,0.04679334916864609
June 2021,Saudi Arabia,Coarse Grain,Proj.,0.13834329632792486
June 2021,South Korea,Coarse Grain,Proj.,0.17993366500829186
June 2021,Southeast Asia,Coarse Grain,Proj.,0.06731141199226305
June 2021,Total Foreign,Coarse Grain,Proj.,0.2091204678536618
June 2021,Ukraine,Coarse Grain,Proj.,0.04187604690117253
June 2021,United States,Coarse Grain,Proj.,0.0946303938050843
June 2021,World,Coarse Grain,Proj.,0.1832384155154642
June 2021,World Less China,Coarse Grain,Proj.,0.08425429013851474
June 2021,Argentina,Corn,Proj.,0.05207920792079208
June 2021,Brazil,Corn,Proj.,0.07698275862068965
June 2021,Canada,Corn,Proj.,0.1367741935483871
June 2021,China,Corn,Proj.,0.6739677572954221
June 2021,Egypt,Corn,Proj.,0.08397397989355411
June 2021,European Union,Corn,Proj.,0.09063260340632603
June 2021,Japan,Corn,Proj.,0.08401253918495298
June 2021,Major Exporters,Corn,Proj.,0.07205944798301486
June 2021,Major Importers,Corn,Proj.,0.08551267916207277
June 2021,Mexico,Corn,Proj.,0.06532438478747205
June 2021,Russia,Corn,Proj.,0.04539473684210526
June 2021,South Africa,Corn,Proj.,0.2193939393939394
June 2021,South Korea,Corn,Proj.,0.18220338983050846
June 2021,Southeast Asia,Corn,Proj.,0.06857707509881424
June 2021,Total Foreign,Corn,Proj.,0.25407091463536163
June 2021,Ukraine,Corn,Proj.,0.029758713136729228
June 2021,United States,Corn,Proj.,0.09190774563391547
June 2021,World,Corn,Proj.,0.2099440700466446
June 2021,World Less China,Corn,Proj.,0.08415015352838662
June 2021,Argentina,Soybean Meal,Proj.,0.05647636586863107
June 2021,Brazil,Soybean Meal,Proj.,0.09051490514905149
June 2021,China,Soybean Meal,Proj.,0.0
June 2021,European Union,Soybean Meal,Proj.,0.02279686968356584
June 2021,India,Soybean Meal,Proj.,0.042821158690176324
June 2021,Major Exporters,Soybean Meal,Proj.,0.07117024024799792
June 2021,Major Importers,Soybean Meal,Proj.,0.03221586263286999
June 2021,Mexico,Soybean Meal,Proj.,0.012838801711840228
June 2021,Southeast Asia,Soybean Meal,Proj.,0.04969238050165642
June 2021,Total Foreign,Soybean Meal,Proj.,0.03993061829219817
June 2021,United States,Soybean Meal,Proj.,0.008543446551364867
June 2021,World,Soybean Meal,Proj.,0.03529303070432078
June 2021,World Less China,Soybean Meal,Proj.,0.04668975351395397
June 2021,Argentina,Soybean Oil,Proj.,0.06420927467300833
June 2021,Brazil,Soybean Oil,Proj.,0.03354978354978355
June 2021,China,Soybean Oil,Proj.,0.04090194022024122
June 2021,European Union,Soybean Oil,Proj.,0.08146067415730338
June 2021,India,Soybean Oil,Proj.,0.038391224862888484
June 2021,Major Exporters,Soybean Oil,Proj.,0.05251141552511415
June 2021,Major Importers,Soybean Oil,Proj.,0.04695652173913044
June 2021,North Africa,Soybean Oil,Proj.,0.08304498269896195
June 2021,Total Foreign,Soybean Oil,Proj.,0.055333439948824566
June 2021,United States,Soybean Oil,Proj.,0.055829228243021355
June 2021,World,Soybean Oil,Proj.,0.055414268504885546
June 2021,World Less China,Soybean Oil,Proj.,0.0603882099209202
June 2021,Argentina,"Oilseed, Soybean",Proj.,0.42437722419928825
June 2021,Brazil,"Oilseed, Soybean",Proj.,0.16979420997558425
June 2021,China,"Oilseed, Soybean",Proj.,0.2838063439065109
June 2021,European Union,"Oilseed, Soybean",Proj.,0.04873949579831932
June 2021,Major Exporters,"Oilseed, Soybean",Proj.,0.22852710262799117
June 2021,Major Importers,"Oilseed, Soybean",Proj.,0.22837435929886732
June 2021,Mexico,"Oilseed, Soybean",Proj.,0.023255813953488372
June 2021,Paraguay,"Oilseed, Soybean",Proj.,0.039810426540284355
June 2021,Southeast Asia,"Oilseed, Soybean",Proj.,0.08381502890173412
June 2021,Total Foreign,"Oilseed, Soybean",Proj.,0.20380710659898474
June 2021,United States,"Oilseed, Soybean",Proj.,0.03508480212836714
June 2021,World,"Oilseed, Soybean",Proj.,0.16715431296055483
June 2021,World Less China,"Oilseed, Soybean",Proj.,0.13496819397068313
June 2021,Argentina,Wheat,Proj.,0.15338345864661654
June 2021,Australia,Wheat,Proj.,0.16357142857142856
June 2021,Bangladesh,Wheat,Proj.,0.24938271604938272
June 2021,Brazil,Wheat,Proj.,0.06962962962962962
June 2021,Canada,Wheat,Proj.,0.11712538226299693
June 2021,China,Wheat,Proj.,0.957248322147651
June 2021,European Union,Wheat,Proj.,0.08519572953736655
June 2021,India,Wheat,Proj.,0.25702325581395347
June 2021,Japan,Wheat,Proj.,0.17313432835820894
June 2021,Kazakhstan,Wheat,Proj.,0.11736111111111111
June 2021,Major Exporters,Wheat,Proj.,0.12144462760377643
June 2021,Major Importers,Wheat,Proj.,0.5481670423537786
June 2021,N. Africa,Wheat,Proj.,0.2784992784992785
June 2021,Nigeria,Wheat,Proj.,0.07809523809523809
June 2021,Russia,Wheat,Proj.,0.18710843373493974
June 2021,Sel. Mideast,Wheat,Proj.,0.3125154894671623
June 2021,Southeast Asia,Wheat,Proj.,0.21220260936300847
June 2021,Total Foreign,Wheat,Proj.,0.29437816148378976
June 2021,Ukraine,Wheat,Proj.,0.05254237288135594
June 2021,United Kingdom,Wheat,Proj.,0.09422492401215807
June 2021,United States,Wheat,Proj.,0.3656833653342643
June 2021,World,Wheat,Proj.,0.29848945028863366
June 2021,World Less China,Wheat,Proj.,0.18237632195329687
July 2021,Argentina,Coarse Grain,Proj.,0.061630218687872766
July 2021,Australia,Coarse Grain,Proj.,0.14276527331189712
July 2021,Brazil,Coarse Grain,Proj.,0.07767472673070554
July 2021,Canada,Coarse Grain,Proj.,0.11504424778761062
July 2021,China,Coarse Grain,Proj.,0.6175977653631285
July 2021,European Union,Coarse Grain,Proj.,0.08148454094878452
July 2021,Japan,Coarse Grain,Proj.,0.09034792368125702
July 2021,Major Exporters,Coarse Grain,Proj.,0.08014892032762472
July 2021,Major Importers,Coarse Grain,Proj.,0.08518339153263833
July 2021,Mexico,Coarse Grain,Proj.,0.06923682140047206
July 2021,N. Afr & Mideast,Coarse Grain,Proj.,0.08945078847199565
July 2021,Russia,Coarse Grain,Proj.,0.043026004728132394
July 2021,Saudi Arabia,Coarse Grain,Proj.,0.13834329632792486
July 2021,South Korea,Coarse Grain,Proj.,0.17993366500829186
July 2021,Southeast Asia,Coarse Grain,Proj.,0.06666666666666667
July 2021,Total Foreign,Coarse Grain,Proj.,0.20816621149996653
July 2021,Ukraine,Coarse Grain,Proj.,0.041788549937317176
July 2021,United States,Coarse Grain,Proj.,0.09786703319079618
July 2021,World,Coarse Grain,Proj.,0.18321529337248804
July 2021,World Less China,Coarse Grain,Proj.,0.08427006009190527
July 2021,Argentina,Corn,Proj.,0.05207920792079208
July 2021,Brazil,Corn,Proj.,0.07698275862068965
July 2021,Canada,Corn,Proj.,0.1367741935483871
July 2021,China,Corn,Proj.,0.6739677572954221
July 2021,Egypt,Corn,Proj.,0.08397397989355411
July 2021,European Union,Corn,Proj.,0.0917487684729064
July 2021,Japan,Corn,Proj.,0.08401253918495298
July 2021,Major Exporters,Corn,Proj.,0.07190677966101694
July 2021,Major Importers,Corn,Proj.,0.08589147286821705
July 2021,Mexico,Corn,Proj.,0.06532438478747203
July 2021,Russia,Corn,Proj.,0.04394904458598725
July 2021,South Africa,Corn,Proj.,0.2193939393939394
July 2021,South Korea,Corn,Proj.,0.18220338983050846
July 2021,Southeast Asia,Corn,Proj.,0.06857707509881424
July 2021,Total Foreign,Corn,Proj.,0.25345149996021327
July 2021,Ukraine,Corn,Proj.,0.029758713136729228
July 2021,United States,Corn,Proj.,0.09648494495291152
July 2021,World,Corn,Proj.,0.21064739457864012
July 2021,World Less China,Corn,Proj.,0.08548272978709719
July 2021,Argentina,Soybean Meal,Proj.,0.057750759878419454
July 2021,Brazil,Soybean Meal,Proj.,0.1040650406504065
July 2021,China,Soybean Meal,Proj.,0.0
July 2021,European Union,Soybean Meal,Proj.,0.02279686968356584
July 2021,India,Soybean Meal,Proj.,0.042821158690176324
July 2021,Major Exporters,Soybean Meal,Proj.,0.07820941600205814
July 2021,Major Importers,Soybean Meal,Proj.,0.0321048321048321
July 2021,Mexico,Soybean Meal,Proj.,0.012838801711840228
July 2021,Southeast Asia,Soybean Meal,Proj.,0.04945316214931052
July 2021,Total Foreign,Soybean Meal,Proj.,0.04230644170670906
July 2021,United States,Soybean Meal,Proj.,0.00937695353198583
July 2021,World,Soybean Meal,Proj.,0.03744072910893528
July 2021,World Less China,Soybean Meal,Proj.,0.04952753339850114
July 2021,Argentina,Soybean Oil,Proj.,0.06345475910693303
July 2021,Brazil,Soybean Oil,Proj.,0.03354978354978355
July 2021,China,Soybean Oil,Proj.,0.04090194022024122
July 2021,European Union,Soybean Oil,Proj.,0.08146067415730338
July 2021,India,Soybean Oil,Proj.,0.038391224862888484
July 2021,Major Exporters,Soybean Oil,Proj.,0.05272727272727273
July 2021,Major Importers,Soybean Oil,Proj.,0.04521739130434783
July 2021,North Africa,Soybean Oil,Proj.,0.06574394463667821
July 2021,Total Foreign,Soybean Oil,Proj.,0.05558217537134643
July 2021,United States,Soybean Oil,Proj.,0.055829228243021355
July 2021,World,Soybean Oil,Proj.,0.05548870169808798
July 2021,World Less China,Soybean Oil,Proj.,0.060660445082555636
July 2021,Argentina,"Oilseed, Soybean",Proj.,0.4497354497354497
July 2021,Brazil,"Oilseed, Soybean",Proj.,0.19281478897802581
July 2021,China,"Oilseed, Soybean",Proj.,0.2587646076794658
July 2021,European Union,"Oilseed, Soybean",Proj.,0.0515406162464986
July 2021,Major Exporters,"Oilseed, Soybean",Proj.,0.2512077294685991
July 2021,Major Importers,"Oilseed, Soybean",Proj.,0.20970701765487565
July 2021,Mexico,"Oilseed, Soybean",Proj.,0.023255813953488372
July 2021,Paraguay,"Oilseed, Soybean",Proj.,0.039810426540284355
July 2021,Southeast Asia,"Oilseed, Soybean",Proj.,0.08381502890173412
July 2021,Total Foreign,"Oilseed, Soybean",Proj.,0.20815846515703548
July 2021,United States,"Oilseed, Soybean",Proj.,0.03508480212836714
July 2021,World,"Oilseed, Soybean",Proj.,0.17057804094306245
July 2021,World Less China,"Oilseed, Soybean",Proj.,0.14624314737181554
July 2021,Argentina,Wheat,Proj.,0.15338345864661654
July 2021,Australia,Wheat,Proj.,0.1607017543859649
July 2021,Bangladesh,Wheat,Proj.,0.24938271604938272
July 2021,Brazil,Wheat,Proj.,0.07703703703703704
July 2021,Canada,Wheat,Proj.,0.11894409937888198
July 2021,China,Wheat,Proj.,0.957248322147651
July 2021,European Union,Wheat,Proj.,0.07795774647887324
July 2021,India,Wheat,Proj.,0.25702325581395347
July 2021,Japan,Wheat,Proj.,0.17313432835820894
July 2021,Kazakhstan,Wheat,Proj.,0.07985347985347986
July 2021,Major Exporters,Wheat,Proj.,0.11717141578397734
July 2021,Major Importers,Wheat,Proj.,0.5443198958918695
July 2021,N. Africa,Wheat,Proj.,0.27091878589007384
July 2021,Nigeria,Wheat,Proj.,0.10608695652173913
July 2021,Russia,Wheat,Proj.,0.18218181818181817
July 2021,Sel. Mideast,Wheat,Proj.,0.315776397515528
July 2021,Southeast Asia,Wheat,Proj.,0.20599393019726858
July 2021,Total Foreign,Wheat,Proj.,0.2915028501411752
July 2021,Ukraine,Wheat,Proj.,0.056666666666666664
July 2021,United Kingdom,Wheat,Proj.,0.09939759036144577
July 2021,United States,Wheat,Proj.,0.32114326291496537
July 2021,World,Wheat,Proj.,0.29318108716629143
July 2021,World Less China,Wheat,Proj.,0.17620702700146595
August 2021,Argentina,Coarse Grain,Proj.,0.05834576495939002
August 2021,Australia,Coarse Grain,Proj.,0.14454828660436136
August 2021,Brazil,Coarse Grain,Proj.,0.07353428287512422
August 2021,Canada,Coarse Grain,Proj.,0.11046111493461802
August 2021,China,Coarse Grain,Proj.,0.6185778745915668
August 2021,European Union,Coarse Grain,Proj.,0.08272807794508415
August 2021,Japan,Coarse Grain,Proj.,0.07957110609480812
August 2021,Major Exporters,Coarse Grain,Proj.,0.07664385599523951
August 2021,Major Importers,Coarse Grain,Proj.,0.08250494464565512
August 2021,Mexico,Coarse Grain,Proj.,0.05946052372514274
August 2021,N. Afr & Mideast,Coarse Grain,Proj.,0.0898178223414772
August 2021,Russia,Coarse Grain,Proj.,0.0427732079905993
August 2021,Saudi Arabia,Coarse Grain,Proj.,0.1223083548664944
August 2021,South Korea,Coarse Grain,Proj.,0.16334991708126034
August 2021,Southeast Asia,Coarse Grain,Proj.,0.06290630975143403
August 2021,Total Foreign,Coarse Grain,Proj.,0.20671902008702392
August 2021,Ukraine,Coarse Grain,Proj.,0.03929782565330142
August 2021,United States,Coarse Grain,Proj.,0.08651714359370972
August 2021,World,Coarse Grain,Proj.,0.1797704099327183
August 2021,World Less China,Coarse Grain,Proj.,0.0796626653131633
August 2021,Argentina,Corn,Proj.,0.04811881188118812
August 2021,Brazil,Corn,Proj.,0.07267241379310345
August 2021,Canada,Corn,Proj.,0.1341772151898734
August 2021,China,Corn,Proj.,0.6739677572954221
August 2021,Egypt,Corn,Proj.,0.07947019867549668
August 2021,European Union,Corn,Proj.,0.0916354556803995
August 2021,Japan,Corn,Proj.,0.07192429022082018
August 2021,Major Exporters,Corn,Proj.,0.0681894383906119
August 2021,Major Importers,Corn,Proj.,0.08074949810394826
August 2021,Mexico,Corn,Proj.,0.054138702460850105
August 2021,Russia,Corn,Proj.,0.041071428571428564
August 2021,South Africa,Corn,Proj.,0.2193939393939394
August 2021,South Korea,Corn,Proj.,0.16525423728813557
August 2021,Southeast Asia,Corn,Proj.,0.06495049504950495
August 2021,Total Foreign,Corn,Proj.,0.25108139211873487
August 2021,Ukraine,Corn,Proj.,0.02860824742268042
August 2021,United States,Corn,Proj.,0.08481135117703965
August 2021,World,Corn,Proj.,0.2062401727423574
August 2021,World Less China,Corn,Proj.,0.07962654340880423
August 2021,Argentina,Soybean Meal,Proj.,0.05015197568389058
August 2021,Brazil,Soybean Meal,Proj.,0.10054054054054054
August 2021,China,Soybean Meal,Proj.,0.0
August 2021,European Union,Soybean Meal,Proj.,0.020040760869565216
August 2021,India,Soybean Meal,Proj.,0.042821158690176324
August 2021,Major Exporters,Soybean Meal,Proj.,0.07322713257965056
August 2021,Major Importers,Soybean Meal,Proj.,0.0302485284499673
August 2021,Mexico,Soybean Meal,Proj.,0.012838801711840228
August 2021,Southeast Asia,Soybean Meal,Proj.,0.04945316214931052
August 2021,Total Foreign,Soybean Meal,Proj.,0.040457599418921374
August 2021,United States,Soybean Meal,Proj.,0.009457755359394703
August 2021,World,Soybean Meal,Proj.,0.03589013098813984
August 2021,World Less China,Soybean Meal,Proj.,0.0472559732528745
August 2021,Argentina,Soybean Oil,Proj.,0.0646298472385429
August 2021,Brazil,Soybean Oil,Proj.,0.053030303030303025
August 2021,China,Soybean Oil,Proj.,0.04168893639764833
August 2021,European Union,Soybean Oil,Proj.,0.08988764044943821
August 2021,India,Soybean Oil,Proj.,0.038391224862888484
August 2021,Major Exporters,Soybean Oil,Proj.,0.06184629376989541
August 2021,Major Importers,Soybean Oil,Proj.,0.04508629799225079
August 2021,North Africa,Soybean Oil,Proj.,0.05902777777777778
August 2021,Total Foreign,Soybean Oil,Proj.,0.059409120102761726
August 2021,United States,Soybean Oil,Proj.,0.05459057071960298
August 2021,World,Soybean Oil,Proj.,0.058625789969073555
August 2021,World Less China,Soybean Oil,Proj.,0.064498742364355
August 2021,Argentina,"Oilseed, Soybean",Proj.,0.4462081128747795
August 2021,Brazil,"Oilseed, Soybean",Proj.,0.1911405650505755
August 2021,China,"Oilseed, Soybean",Proj.,0.2801358234295416
August 2021,European Union,"Oilseed, Soybean",Proj.,0.058823529411764705
August 2021,Major Exporters,"Oilseed, Soybean",Proj.,0.24914403639604146
August 2021,Major Importers,"Oilseed, Soybean",Proj.,0.2258891380967639
August 2021,Mexico,"Oilseed, Soybean",Proj.,0.023255813953488372
August 2021,Paraguay,"Oilseed, Soybean",Proj.,0.039810426540284355
August 2021,Southeast Asia,"Oilseed, Soybean",Proj.,0.08381502890173412
August 2021,Total Foreign,"Oilseed, Soybean",Proj.,0.2129241459177765
August 2021,United States,"Oilseed, Soybean",Proj.,0.0353276831417303
August 2021,World,"Oilseed, Soybean",Proj.,0.17452624700500982
August 2021,World Less China,"Oilseed, Soybean",Proj.,0.14580254894717398
August 2021,Argentina,Wheat,Proj.,0.1543859649122807
August 2021,Australia,Wheat,Proj.,0.15266666666666667
August 2021,Bangladesh,Wheat,Proj.,0.24472049689440992
August 2021,Brazil,Wheat,Proj.,0.05827338129496403
August 2021,Canada,Wheat,Proj.,0.1188235294117647
August 2021,China,Wheat,Proj.,0.9504697986577182
August 2021,European Union,Wheat,Proj.,0.06668989547038327
August 2021,India,Wheat,Proj.,0.2546889507892293
